actualNode,err:Syntax|SyntaxNode actualNode = syntaxNodeFromLines(k, rule, subject);
normalizedActualNode,SyntaxNode normalizedActualNode = normalizeSyntaxNode(actualNode);
typeName,string typeName = check tok.expectIdentifier();
constituent,TypeDesc constituent = check parseTypeParam(tok);
endPos,Position endPos = tok.currentEndPos();
rest,var rest = check parseTypeParam(tok);
endPos,Position endPos = tok.previousEndPos();
endPos,Position endPos = tok.currentEndPos();
detail,var detail = check parseTypeParam(tok);
row,TypeDesc row = check parseTypeParam(tok);
endPos,Position endPos = tok.previousEndPos();
qNamePos,Position qNamePos = tok.currentStartPos();
prefix,var [prefix, typeName] = check parseOptQualIdentifier(tok, identifier);
typeName,var [prefix, typeName] = check parseOptQualIdentifier(tok, identifier);
endPos,Position endPos = tok.previousEndPos();
endPos,Position endPos = tok.currentEndPos();
valueExpr,SimpleConstExpr valueExpr = check parseSimpleConstExpr(tok);
td,TypeDesc td = check parseTypeDesc(tok);
startPos,Position startPos = tok.currentStartPos();
params,FunctionTypeParam[] params = namedParams ?: [];
paramStartPos,Position paramStartPos = tok.currentStartPos();
td,TypeDesc td = check parseTypeDesc(tok);
endPos,Position endPos = tok.previousEndPos();
ret,TypeDesc? ret = ();
t,Token? t = tok.current();
namePos,Position namePos = tok.currentStartPos();
name,string name = check tok.expectIdentifier();
members,TypeDesc[] members = [];
startPos,Position startPos = tok.currentStartPos();
endPos,Position endPos = tok.currentEndPos();
rest,TypeDesc? rest = ();
td,TypeDesc td = check parseTypeDesc(tok);
fields,FieldDesc[] fields = [];
rest,TypeDesc? rest = ();
fieldStartPos,Position fieldStartPos = tok.currentStartPos();
ro,boolean ro = false;
td,TypeDesc td = check parseTypeDesc(tok);
endPos,Position endPos = tok.currentEndPos();
fields,FieldDesc[] fields = [];
fieldStartPos,Position fieldStartPos = tok.currentStartPos();
ro,boolean ro = false;
td,TypeDesc td = check parseTypeDesc(tok);
endPos,Position endPos = tok.currentEndPos();
name,string name = check tok.expectIdentifier();
endPos,Position endPos = check tok.expectEnd(";");
importDecls,SubSyntaxNode[] importDecls = from ImportDecl decl in part.importDecls select syntaxNodeFromImportDecl(decl);
moduleLevelDefns,SubSyntaxNode[] moduleLevelDefns = from ModuleLevelDefn defn in part.defns select syntaxNodeFromModuleLevelDefn(defn);
childNodes,SubSyntaxNode[] childNodes = flattenSyntaxNodeList([importDecls, moduleLevelDefns]);
org,string? org = decl.org;
prefix,string? prefix = decl.prefix;
nameNodes,SubSyntaxNode[] nameNodes = joinSyntaxNodesWithSeperator((from int i in 0 ..< decl.names.length() select { name:decl.names[i], pos: i == 0 ? decl.namePos : () }), { token: "." });
td,SubsetBuiltinTypeDesc? td = defn.td;
name,string? name = param.name;
body,SubSyntaxNode[] body = from Stmt stmt in block.stmts select syntaxNodeFromStmt(stmt);
name,string? name = stmt.name;
returnExpr,Expr? returnExpr = stmt.returnExpr;
lValue,LExpr|WILDCARD lValue = stmt.lValue;
ifFalse,StmtBlock|IfElseStmt? ifFalse = stmt.ifFalse;
clauses,SubSyntaxNode[] clauses = from MatchClause clause in stmt.clauses select syntaxNodeFromMatchClause(clause);
childNodes,SubSyntaxNode[][] childNodes = from int i in 0 ..< patterns.length() select i > 0 ? [{ token: "|" }, syntaxNodeFromMatchPattern(patterns[i])] : [syntaxNodeFromMatchPattern(patterns[i])];
prefix,string? prefix = expr.prefix;
prefix,string? prefix = expr.prefix;
identifierPos,Position? identifierPos = prefix == () ? expr.qNamePos : ();
token,string token;
typeSuffix,FpTypeSuffix? typeSuffix = expr.typeSuffix;
op,BinaryExprOp|BinaryBitwiseOp|BinaryLogicalOp op;
memberNodes,SubSyntaxNode[] memberNodes = joinSyntaxNodesWithSeperator((from TypeDesc member in td.members select syntaxNodeFromTypeDesc(member)), { token: "," });
rest,TypeDesc? rest = td.rest;
dimensions,SubSyntaxNode[][] dimensions = from SimpleConstExpr? dimension in td.dimensions select dimension == () ? [{ token: "[" }, { token: "]" }]: [{ token: "[" }, syntaxNodeFromExpr(dimension), { token: "]" }];
rest,TypeDesc|INCLUSIVE_RECORD_TYPE_DESC? rest = td.rest;
fields,SubSyntaxNode[] fields = from FieldDesc f in td.fields select syntaxNodeFromFieldDesc(f);
params,SubSyntaxNode[] params = joinSyntaxNodesWithSeperator((from FunctionTypeParam param in td.params select syntaxNodeFromFunctionTypeParam(param)), { token: "," });
retTd,TypeDesc? retTd = td.ret;
prefix,string? prefix = td.prefix;
childNodes,SubSyntaxNode[] childNodes = [{ token: td.op, pos: td.startPos }, syntaxNodeFromTypeDesc(td.td)];
token,string token;
valueExpr,ExtendedLiteralExpr valueExpr = td.valueExpr;
childNodes,SubSyntaxNode[] childNodes = flattenSyntaxNodeList(nodes);
newNodes,SubSyntaxNode[] newNodes = [];
nodes,SubSyntaxNode[] nodes = [];
words,Word[] words = [];
childNodes,SubSyntaxNode[] childNodes = node.childNodes;
flags,OutputFlags flags = terminalSyntaxNodeFlags(child, node);
parent,AstNode? parent = parentNode != () ? syntaxNodeToAstNode(parentNode) : ();
name,string name = parent is FunctionCallExpr ? parent.funcName : parent.methodName;
astNode,AstNode astNode = node.astNode;
chunks,string[] chunks = ["\""];
Char,string:Char? singleEscaped = REVERSE_ESCAPES[ch];
cp,int cp = ch.toCodePointInt();
parts,string[] parts = [];
lines,string[] lines = [];
skipSpace,boolean skipSpace = true;
ignoreNewLine,boolean ignoreNewLine = false;
indentSize,int indentSize = 0;
token,Word token = words[i];
nextToken,Word? nextToken = i < words.length() - 1 ? words[i + 1] : ();
lastLine,string lastLine = string
filteredLines,string[] filteredLines = from string line in lines where line.trim().length() > 0 select line;
content,string[] content = [];
Char,:Char?[] { string:Char?[] fragFixed = [];
ft,FixedToken?[] ft = [];
s,string s = checkpanic string
fragCodes,readonly & FragCode[] fragCodes = line.fragCodes;
fragments,readonly & string[] fragments = line.fragments;
fragCodeIndex,int fragCodeIndex = 0;
fragmentIndex,int fragmentIndex = 0;
i,int i = 0;
code,FragCode code = fragCodes[fragCodeIndex];
ft,FixedToken? ft = fragTokens[<int>code];
lineContent,string[] lineContent = [];
fragCodes,readonly & FragCode[] fragCodes = line.fragCodes;
fragmentIndex,int fragmentIndex = 0;
code,FragCode code = fragCodes[fragCodeIndex];
hexDigits,string hexDigits = fragment.substring(3, fragment.length() - 1);
codePoint,int codePoint = check int
:Char,string:Char
result,ScannedLine[] result = from var l in lines select scanLine(l);
codePoints,int[] codePoints = line.toCodePointInts();
fragCodes,FragCode[] fragCodes = [];
endIndex,int[] endIndex = [];
fragments,string[] fragments;
nVarFragments,int nVarFragments = 0;
fragments,string[] fragments = [];
startIndex,int startIndex = 0;
lines,string[] lines = [];
i,int i = 0;
lineStartIndex,int lineStartIndex = 0;
cr,int? cr = ();
len,final int len = codePoints.length();
i,int i = startIndex;
cp,int cp = codePoints[i];
cp2,int cp2 = codePoints[i];
cp2,int cp2 = codePoints[i];
endIndex,int? endIndex = scanFractionExponent(codePoints, i);
cp2,int cp2 = codePoints[i];
cp2,int cp2 = codePoints[i];
cp2,int cp2 = codePoints[i];
cp2,int cp2 = codePoints[i];
endIndex,int? endIndex = scanHexDigits(codePoints, i + 1);
startResultLength,final int startResultLength = result.fragCodes.length();
i,int i = startIndex;
len,int len = codePoints.length();
cp,int cp = codePoints[i];
cp2,int cp2 = codePoints[i];
endIndex,int? endIndex = scanNumericEscape(codePoints, i + 1);
len,int len = codePoints.length();
i,int i = startIndex;
endIndex,int? endIndex = scanHexDigits(codePoints, i + 1);
len,int len = codePoints.length();
i,int i = startIndex;
i,int i = scanOptDigits(codePoints, startIndex);
len,int len = codePoints.length();
cp,int cp = codePoints[i];
endIndex,int? endIndex = scanFractionExponent(codePoints, i + 1);
endIndex,int? endIndex = scanExponent(codePoints, i + 1);
cp,int cp = codePoints[i];
len,int len = codePoints.length();
i,int i = startIndex;
i,int i = startIndex;
len,int len = codePoints.length();
cp,int cp = codePoints[i];
endIndex,int? endIndex = scanExponent(codePoints, i + 1);
i,int i = startIndex;
len,int len = codePoints.length();
cp,int cp = codePoints[i];
len,int len = codePoints.length();
i,int i = startIndex;
ei,int[] ei = result.endIndex;
len,int len = ei.length();
startIndex,int startIndex = len > 0 ? ei[len - 1] : 0;
ki,int? ki = keywordIndex(codePoints, startIndex, i);
kw,string kw = checkpanic string
fc,FragCode[] fc = result.fragCodes;
len,int len = fc.length();
len,int len = codePoints.length();
cp,int cp = codePoints[i];
startPos,Position startPos = tok.currentStartPos();
stmts,Stmt[] stmts = [];
endPos,Position endPos = tok.currentEndPos();
closeBracePos,Position closeBracePos = tok.currentStartPos();
cur,Token? cur = tok.current();
startPos,Position startPos = tok.currentStartPos();
peeked,var peeked = tok.peek(skipQualIdent=true);
td,TypeDesc td = check parseTypeDesc(tok);
isTypeDesc,boolean isTypeDesc = check savePreparseRestore(tok, preparseArrayTypeDesc);
endPos,Position endPos = check tok.expectEnd(";");
stmt,BreakContinueStmt stmt = { startPos, endPos, breakContinue:<BreakContinue>cur };
peeked,var peeked = tok.peek();
state,TokenizerState state = tok.save();
isTypeDesc,boolean isTypeDesc = check func(tok);
name,string name;
prefix,string? prefix;
expr,FunctionCallExpr expr = check finishFunctionCallExpr(tok, prefix, name, startPos);
endPos,Position endPos = tok.previousEndPos();
lExpr,LExpr lExpr = { startPos, endPos, name, qNamePos: startPos, prefix };
cur,Token? cur = tok.current();
opPos,Position opPos = tok.currentStartPos();
namePos,Position namePos = tok.currentStartPos();
index,Expr index = check parseInnerExpr(tok);
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check startPrimaryExpr(tok);
cur,Token? cur = tok.current();
endPos,Position endPos = check tok.expectEnd(";");
primary,Expr primary = check finishPrimaryExpr(tok, expr, startPos);
endPos,Position endPos = check tok.expectEnd(";");
stmt,CallStmt stmt;
t,Token? t = tok.current();
innerKwPos,Position innerKwPos = tok.currentStartPos();
operandStmt,CallStmt operandStmt = check finishCheckingCallStmt(tok, t, innerKwPos);
operandStmt,CallStmt operandStmt = check parseMethodCallStmt(tok);
operand,Expr operand = check parsePrimaryExpr(tok);
expr,CheckingCallExpr expr = { startPos: kwPos, endPos: operand.endPos, checkingKeyword, kwPos, operand};
endPos,Position endPos = check tok.expectEnd(";");
opPos,Position opPos = tok.currentStartPos();
expr,Expr expr = check parseExpr(tok);
endPos,Position endPos = check tok.expectEnd(";");
stmt,AssignStmt stmt = { startPos, endPos, opPos, lValue, expr };
opStr,string opStr = op;
binOp,BinaryArithmeticOp|BinaryBitwiseOp binOp = <BinaryArithmeticOp|BinaryBitwiseOp> opStr.substring(0, opStr.length() - 1);
stmt,CompoundAssignStmt stmt = { startPos, endPos, opPos, lValue, expr, op: binOp };
td,TypeDesc td = check parseTypeDesc(tok);
cur,Token? cur = tok.current();
namePos,Position namePos = tok.currentStartPos();
name,string|WILDCARD name;
opPos,Position opPos = check tok.expectStart("=");
initExpr,Expr initExpr = check parseExpr(tok);
endPos,Position endPos = check tok.expectEnd(";");
returnExpr,Expr? returnExpr;
endPos,Position endPos;
panicExpr,Expr panicExpr = check parseExpr(tok);
endPos,Position endPos = check tok.expectEnd(";");
ifFalse,IfElseStmt|StmtBlock? ifFalse;
condition,Expr condition = check parseExpr(tok);
ifTrue,StmtBlock ifTrue = check parseStmtBlock(tok);
endPos,Position endPos = tok.previousEndPos();
cur,Token? cur = tok.current();
ifFalseStartPos,Position ifFalseStartPos = tok.currentStartPos();
condition,Expr condition = check parseExpr(tok);
body,StmtBlock body = check parseStmtBlock(tok);
endPos,Position endPos = tok.previousEndPos();
namePos,Position namePos = tok.currentStartPos();
name,string name = check tok.expectIdentifier();
kwPos,Position kwPos = check tok.expectStart("in");
range,RangeExpr range = check parseRangeExpr(tok);
body,StmtBlock body = check parseStmtBlock(tok);
endPos,Position endPos = tok.previousEndPos();
expr,Expr expr = check parseInnerExpr(tok);
clauses,MatchClause[] clauses = [];
endPos,Position endPos = tok.currentEndPos();
startPos,Position startPos = tok.currentStartPos();
patterns,MatchPattern[] patterns = check parseMatchPatternList(tok);
opPos,Position opPos = check tok.expectStart("=>");
block,StmtBlock block = check parseStmtBlock(tok);
endPos,Position endPos = tok.previousEndPos();
patterns,MatchPattern[] patterns = [];
cur,Token? cur = tok.current();
startPos,Position startPos = tok.currentStartPos();
endPos,Position endPos = tok.currentEndPos();
parenResult,boolean? parenResult = check preparseBracketed(tok, close);
t,Token? t = tok.current();
squareResult,boolean? squareResult = check preparseBracketed(tok, "]");
t,Token? t = tok.current();
result,boolean? result = check preparseBracketed(tok, closeBracketMap.get(<string>t));
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
members,var [members, _] = check parseExprList(tok, "]");
endPos,Position endPos = tok.previousEndPos();
expr,ListConstructorExpr expr = { startPos, endPos, opPos: startPos, members };
fields,Field[] fields = check parseFields(tok);
endPos,Position endPos = tok.previousEndPos();
expr,MappingConstructorExpr expr = { startPos, endPos, opPos: startPos, fields };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseLogicalAndExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseLogicalAndExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryLogicalExpr bin = { startPos, endPos, opPos, logicalOp: "||", left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseBitwiseOrExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseBitwiseOrExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryLogicalExpr bin = { startPos, endPos, opPos, logicalOp: "&&", left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseBitwiseXorExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseBitwiseXorExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryBitwiseExpr bin = { startPos, endPos, opPos, bitwiseOp: t, left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseBitwiseAndExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseBitwiseAndExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryBitwiseExpr bin = { startPos, endPos, opPos, bitwiseOp: t, left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseEqualityExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseEqualityExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryBitwiseExpr bin = { startPos, endPos, opPos, bitwiseOp: t, left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseRelationalExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseRelationalExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryEqualityExpr bin = { startPos, endPos, opPos, equalityOp: t, left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseShiftExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseShiftExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryRelationalExpr bin = { startPos, endPos, opPos, relationalOp: t, left: expr, right };
t2,Token? t2 = tok.current();
kwPos,Position kwPos = tok.currentStartPos();
td,TypeDesc td = check parseTypeDesc(tok);
endPos,Position endPos = tok.previousEndPos();
startPos,Position startPos = tok.currentStartPos();
lower,Expr lower = check parseAdditiveExpr(tok);
opPos,Position opPos = check tok.expectStart("..<");
upper,Expr upper = check parseAdditiveExpr(tok);
endPos,Position endPos = tok.previousEndPos();
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseAdditiveExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseAdditiveExpr(tok);
endPos,Position endPos = tok.previousEndPos();
shift,BinaryBitwiseExpr shift = { startPos, endPos, opPos, bitwiseOp: t, left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseMultiplicativeExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
